word,original_forms,length,frequency,log_frequency,difficulty,skip_probability,regression_probability,total_occurrences
unit,unit,4,36.18,1.5584685625237948,0.858321039770564,0.75,0.3333333333333333,12
key,key,3,86.86,1.9388198250262105,0.8237436522703446,0.3333333333333333,0.25,12
dday,D-Day,4,1.0,0.0,1.0,0.08333333333333333,0.16666666666666666,12
landings,landings.,8,1.3700000000000003,0.13672056715640676,0.9875708575312356,0.0,0.0,12
colonel,"Colonel, colonel.",7,96.25,1.9834007381805374,0.8196908419835877,0.0,0.25,24
elliot,Elliot,6,1.0,0.0,1.0,0.1388888888888889,0.19444444444444445,36
air,Air,3,139.02,2.1430772841736196,0.8051747923478526,0.5833333333333334,0.20833333333333334,24
force,Force,5,70.66999999999999,1.8492350913147224,0.831887718971389,0.4166666666666667,0.16666666666666666,12
usaaf,(USAAF),5,1.0,0.0,1.0,0.25,0.25,12
flew,flew,4,15.389999999999995,1.187238619831479,0.8920692163789566,0.08333333333333333,0.08333333333333333,12
p38,P-38,3,1.0,0.0,1.0,0.5,0.16666666666666666,12
lightning,Lightning,9,14.14,1.1504494094608808,0.8954136900490112,0.16666666666666666,0.16666666666666666,12
north,North,5,63.88,1.805364907466445,0.8358759175030505,0.5833333333333334,0.0,12
anthony,Anthony,7,15.389999999999995,1.187238619831479,0.8920692163789566,0.4166666666666667,0.4166666666666667,12
fokker,Fokker,6,0.1400000000000001,-0.8538719643217619,1.0776247240292516,0.3333333333333333,0.08333333333333333,24
each,each,4,253.25,2.4035494540323183,0.7814955041788804,0.5,0.0,12
excessive,excessive,9,2.43,0.3856062735983122,0.9649448842183351,0.3333333333333333,0.5,12
half,half,4,199.13999999999996,2.299158502792248,0.7909855906552502,0.5833333333333334,0.4166666666666667,12
million,million,7,120.49,2.0809510043794828,0.8108226359655015,0.5,0.08333333333333333,12
dollars,dollars,7,78.39,1.8942606644469888,0.827794485050274,0.5,0.08333333333333333,12
selling,selling,7,37.63,1.5755342183198644,0.8567696165163757,0.5,0.3333333333333333,12
fifty,fifty,5,18.819999999999997,1.274619619091238,0.8841254891735238,0.5,0.16666666666666666,12
planes,planes,6,17.53,1.2437819160937948,0.8869289167187463,0.6666666666666666,0.3333333333333333,12
soviet,Soviet,6,7.060000000000001,0.8488047010518042,0.9228359362680184,0.4782608695652174,0.21739130434782608,23
receive,receive,7,19.449999999999996,1.2889196056617267,0.8828254903943885,0.08333333333333333,0.0,12
large,large,5,41.449999999999996,1.6175245348862928,0.8529523150103371,0.25,0.0,12
commission,commission,10,13.78,1.1392492175716067,0.8964318893116717,0.08333333333333333,0.0,12
connections,connections,11,7.900000000000001,0.8976270912904417,0.9183975371554142,0.08333333333333333,0.16666666666666666,12
exportimport,Export-Import,12,1.0,0.0,1.0,0.25,0.25,12
bank,Bank,4,84.98,1.9293167267534959,0.8246075702951363,0.5833333333333334,0.16666666666666666,24
stella,Stella,6,9.33,0.9698816437465,0.9118289414775909,0.0,0.0,12
dorothea,Dorothea,8,1.0,0.0,1.0,0.16666666666666666,0.3333333333333333,12
gibbons,Gibbons,7,2.7100000000000004,0.43296929087440567,0.9606391553750538,0.3333333333333333,0.0,12
1902�19,1902�19,7,1.0,0.0,1.0,0.5833333333333334,0.3333333333333333,12
1989,1989),4,1.0,0.0,1.0,0.6666666666666666,0.25,12
english,English,7,74.05999999999999,1.869583707713424,0.8300378447533253,0.5833333333333334,0.16666666666666666,12
novelist,"novelist, novelist,",8,1.1999999999999995,0.07918124604762485,0.9928017049047613,0.2916666666666667,0.16666666666666666,24
poet,"poet, poet,, poet.",4,9.220000000000006,0.9647309210536295,0.9122971889951251,0.3611111111111111,0.16666666666666666,36
works,works,5,105.03999999999998,2.0213547130814224,0.8162404806289613,0.4166666666666667,0.75,12
cold,Cold,4,130.16000000000003,2.1144775399288025,0.8077747690973816,0.0,0.3333333333333333,12
comfort,Comfort,7,17.22,1.236033147117636,0.8876333502620332,0.08333333333333333,0.3333333333333333,12
keynes,"Keynes, Keynes', Keynes,, Keynes;",6,1.0,0.0,1.0,0.16666666666666666,0.26666666666666666,60
oundle,Oundle,6,1.0,0.0,1.0,0.0,0.16666666666666666,12
pronounced,(pronounced,10,2.98,0.4742162640762552,0.9568894305385224,0.75,0.25,12
canes,"""Canes"")",5,0.43,-0.3665315444204134,1.0333210494927647,0.5,0.08333333333333333,12
london,"London,",6,46.01999999999999,1.6629466143326253,0.8488230350606706,0.3695652173913043,0.17391304347826086,46
eldest,eldest,6,1.5100000000000005,0.17897694729316938,0.9837293684278938,0.08333333333333333,0.08333333333333333,24
geoffrey,Geoffrey,8,1.0,0.0,1.0,0.20833333333333334,0.16666666666666666,24
thus,thus,4,12.31,1.090258052931316,0.9008856315516985,0.5,0.08333333333333333,24
economist,economist,9,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.3333333333333333,0.0,12
maynard,Maynard,7,1.0,0.0,1.0,0.4166666666666667,0.4166666666666667,12
nee,(nee,3,0.4699999999999998,-0.32790214206428253,1.0298092856422072,0.8333333333333334,0.4166666666666667,12
granddaughter,grand-daughter,13,6.47,0.8109042806687002,0.926281429030118,0.16666666666666666,0.25,12
greatgrandson,great-grandson,13,1.0,0.0,1.0,0.16666666666666666,0.25,12
see,(see,3,2556.73,3.4076848673687645,0.6902104666028396,0.75,0.0,12
wedgwood,Wedgwood,8,0.14000000000000004,-0.8538719643217619,1.0776247240292511,0.08333333333333333,0.16666666666666666,12
1835,1835,4,1.0,0.0,1.0,0.5833333333333334,0.16666666666666666,12
1915,"1915),",4,1.0,0.0,1.0,0.4166666666666667,0.0,12
prominent,prominent,9,2.5500000000000003,0.4065401804339552,0.9630418017787311,0.16666666666666666,0.16666666666666666,12
political,political,9,21.860000000000003,1.3396501576136843,0.8782136220351197,0.4166666666666667,0.08333333333333333,12
1856,"1856,",4,1.0,0.0,1.0,0.25,0.0,12
union,Union,5,21.779999999999983,1.338057875419757,0.8783583749618409,0.5,0.3055555555555556,36
side,side,4,200.92000000000004,2.303023169487511,0.7906342573193169,0.5833333333333334,0.16666666666666666,12
receiving,receiving,9,7.689999999999999,0.885926339801431,0.9194612418362335,0.5,0.4166666666666667,12
1865,1865,4,1.0,0.0,1.0,0.4166666666666667,0.3333333333333333,12
brevet,brevet,6,0.06000000000000002,-1.2218487496163564,1.1110771590560324,0.25,0.3333333333333333,12
brigadiergeneral,brigadier-general,16,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
regular,regular,7,33.86000000000001,1.5296869537729165,0.8609375496570076,0.5833333333333334,0.25,12
pacific,Pacific,7,9.67,0.985426474083002,0.9104157750833634,0.16666666666666666,0.0,12
1884,1884,4,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
1890,"1890,",4,1.0,0.0,1.0,0.5,0.3333333333333333,12
previously,previously,10,18.099999999999998,1.2576785748691848,0.8856655841028013,0.08333333333333333,0.0,12
management,management,10,11.650000000000004,1.066325925362038,0.903061279512542,0.08333333333333333,0.16666666666666666,12
railways,railways.,8,0.25,-0.6020599913279624,1.0547327264843602,0.0,0.0,12
navy,Navy,4,25.69,1.409764104266346,0.8718396268848777,0.16666666666666666,0.0,12
renowned,renowned,8,1.3100000000000003,0.11727129565576423,0.9893389731222032,0.16666666666666666,0.16666666666666666,12
yachtsman,yachtsman.,9,0.06000000000000002,-1.2218487496163564,1.1110771590560324,0.0,0.0,12
jean,Jean,4,17.729999999999997,1.2487087356009179,0.8864810240362803,0.0,0.3333333333333333,12
tardieu,Tardieu,7,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,12
germain,Germain,7,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.5,0.16666666666666666,12
joux,"Joux,",4,1.0,0.0,1.0,0.6666666666666666,0.16666666666666666,12
1903,"1903,, 1903.",4,1.0,0.0,1.0,0.2608695652173913,0.13043478260869565,23
creteil,"Creteil,",7,1.0,0.0,1.0,0.3333333333333333,0.25,12
1995,1995),4,1.0,0.0,1.0,0.16666666666666666,0.0,12
artist,"artist,",6,28.63,1.4568213480215986,0.8675616956344001,0.625,0.25,24
musician,"musician,",8,6.04,0.7810369386211317,0.9289966419435333,0.4166666666666667,0.16666666666666666,12
dramatic,dramatic,8,9.78,0.9903388547876015,0.9099691950193093,0.08333333333333333,0.3333333333333333,12
associated,associated,10,3.9200000000000013,0.5932860670204573,0.9460649029981402,0.16666666666666666,0.0,12
theatre,Theatre,7,11.409999999999998,1.0572856444182148,0.9038831232347081,0.08333333333333333,0.3333333333333333,12
absurd,Absurd.,6,9.710000000000003,0.987219229908005,0.9102527972810907,0.0,0.0,12
eric,Eric,4,40.779999999999994,1.610447221442122,0.8535957071416255,0.3333333333333333,0.25,12
1944,"1944,",4,1.0,0.0,1.0,0.5,0.08333333333333333,12
blaby,"Blaby,",5,1.0,0.0,1.0,0.3333333333333333,0.0,12
leicestershire,Leicestershire),14,1.0,0.0,1.0,0.16666666666666666,0.0,12
parliament,"Parliament, Parliament.",10,2.2400000000000015,0.35024801833416297,0.968159271060531,0.041666666666666664,0.08333333333333333,24
erith,Erith,5,1.0,0.0,1.0,0.25,0.0,12
thamesmead,Thamesmead.,10,1.0,0.0,1.0,0.0,0.0,12
labour,Labour,6,3.25,0.5118833609788744,0.9534651490019203,0.08333333333333333,0.0,12
party,Party.,5,233.1399999999999,2.3676167921346756,0.7847621098059384,0.0,0.0,12
social,social,6,33.38999999999999,1.5236164190543706,0.8614894164496026,0.25,0.08333333333333333,12
worker,worker,6,10.94,1.0390173219974117,0.9055438798184171,0.16666666666666666,0.08333333333333333,12
leader,leader,6,31.160000000000007,1.4935974490005268,0.8642184137272247,0.08333333333333333,0.16666666666666666,12
council,council,7,16.920000000000005,1.228400358703005,0.8883272401179086,0.6666666666666666,0.5,12
entering,entering,8,11.53,1.0618293072946992,0.9034700629732092,0.16666666666666666,0.25,12
leftwing,left-wing,8,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,12
stated,stated,6,3.61,0.5575072019056578,0.9493175270994859,0.08333333333333333,0.25,12
intention,intention,9,10.960000000000003,1.0398105541483502,0.9054717678046953,0.3333333333333333,0.08333333333333333,12
act,act,3,109.12,2.0379043573124034,0.8147359675170539,0.5,0.08333333333333333,12
stalking,stalking,8,5.269999999999999,0.7218106152125464,0.9343808531624961,0.3333333333333333,0.16666666666666666,12
horse,horse,5,92.88,1.967922206730517,0.8210979812063163,0.4166666666666667,0.08333333333333333,12
blair,Blair.,5,5.53,0.7427251313046984,0.932479533517755,0.0,0.0,12
indicated,indicated,9,3.979999999999999,0.5998830720736877,0.945465175266028,0.0,0.08333333333333333,12
event,event,5,26.37,1.421110129793434,0.8708081700187785,0.3333333333333333,0.16666666666666666,12
gordon,Gordon,6,1.0,0.0,1.0,0.75,0.5,12
enter,enter.,5,29.730000000000004,1.4731949092049381,0.8660731900722781,0.0,0.0,12
strange,Strange,7,86.43000000000002,1.936664513000075,0.8239395897272656,0.25,0.16666666666666666,12
mcnamara,"McNamara, McNamara;",8,1.0,0.0,1.0,0.1111111111111111,0.18055555555555555,72
9,"9,",1,1.0,0.0,1.0,0.8333333333333334,0.08333333333333333,24
defense,"Defense, Defense., defense",7,32.65000000000004,1.5138831856110928,0.8623742558535379,0.2361111111111111,0.125,72
resigned,"resigned, resigned,",8,2.7800000000000007,0.4440447959180762,0.959632291280175,0.09090909090909091,0.18181818181818182,22
19681981,(1968-1981).,8,1.0,0.0,1.0,0.0,0.0,12
san,San,3,49.85999999999998,1.6977522741677546,0.8456588841665678,0.5833333333333334,0.20833333333333334,48
francisco,"Francisco, Francisco,",9,25.269999999999992,1.4026052419199146,0.8724904325527351,0.16666666666666666,0.0,24
wholesale,wholesale,9,1.67,0.22271647114758328,0.9797530480774926,0.08333333333333333,0.3333333333333333,12
shoe,shoe,4,30.38999999999999,1.4827307000799428,0.8652062999927322,0.16666666666666666,0.0,12
1937,1937,4,1.0,0.0,1.0,0.16666666666666666,0.3333333333333333,12
berkeley,Berkeley,8,3.7800000000000007,0.5774917998372252,0.947500745469343,0.25,0.25,12
economics,economics,9,2.4699999999999998,0.39269695325966575,0.9643002769763936,0.0,0.25,12
philosophy,"philosophy,",10,8.269999999999998,0.9175055095525463,0.9165904082224957,0.0,0.08333333333333333,12
earned,earned,6,12.669999999999996,1.1027766148834415,0.8997475804651419,0.16666666666666666,0.08333333333333333,24
masters,master's,7,7.569999999999998,0.8790958795000724,0.9200821927727207,0.25,0.25,12
graduate,Graduate,8,12.22,1.0870712059065357,0.901175344917588,0.08333333333333333,0.08333333333333333,12
accounting,accounting,10,4.509999999999999,0.6541765418779606,0.9405294052838221,0.16666666666666666,0.25,12
price,Price,5,53.37,1.7272972028035873,0.8429729815633102,0.25,0.0,12
waterhouse,Waterhouse,10,1.0,0.0,1.0,0.16666666666666666,0.0,12
returned,returned,8,24.759999999999994,1.3937506403480808,0.8732953963319932,0.21739130434782608,0.21739130434782608,23
teach,teach,5,72.83999999999999,1.8623699371228828,0.8306936420797375,0.16666666666666666,0.041666666666666664,24
involvement,involvement,11,4.880000000000001,0.6884198220027108,0.9374163798179355,0.16666666666666666,0.08333333333333333,12
analytical,analytical,10,0.59,-0.2291479883578558,1.0208316353052598,0.08333333333333333,0.25,12
approaches,approaches,10,3.350000000000001,0.5250448070368453,0.9522686539057416,0.0,0.0,12
used,used,4,344.13999999999993,2.536735154369435,0.7693877132391423,0.25,0.16666666666666666,12
col,Col.,3,5.509999999999999,0.741151598851785,0.9326225819225651,0.16666666666666666,0.0,12
curtis,Curtis,6,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,12
lemay,LeMay,5,1.0,0.0,1.0,0.25,0.08333333333333333,12
analysis,analysis,8,11.039999999999997,1.0429690733931802,0.9051846296915292,0.0,0.16666666666666666,12
bombers,bombers',7,3.14,0.496929648073215,0.9548245774478894,0.25,0.25,12
efficiency,efficiency,10,2.73,0.436162647040756,0.9603488502690224,0.0,0.0,12
effectiveness,effectiveness,13,0.5300000000000001,-0.2757241303992109,1.0250658300362918,0.16666666666666666,0.0,12
responsibility,responsibility.,14,35.40999999999999,1.549125926758111,0.859170370294717,0.0,0.0,12
duty,duty,4,50.96,1.7072294193272943,0.8447973255157007,0.25,0.08333333333333333,12
rank,rank,4,8.489999999999998,0.9289076902439528,0.9155538463414588,0.08333333333333333,0.0,12
helped,helped,6,46.82,1.6704314093606063,0.8481425991490356,0.16666666666666666,0.08333333333333333,12
plan,plan,4,145.73,2.16354896490181,0.803313730463472,0.25,0.08333333333333333,12
bombing,bombing,7,7.489999999999999,0.8744818176994665,0.9205016529364122,0.16666666666666666,0.08333333333333333,12
tokyo,Tokyo.,5,13.53,1.1312977965976232,0.8971547457638528,0.0,0.0,12
motor,Motor,5,13.159999999999998,1.119255889277937,0.8982494646110966,0.3333333333333333,0.16666666666666666,12
result,result,6,19.759999999999998,1.2957869402516093,0.8822011872498533,0.16666666666666666,0.16666666666666666,12
magazine,magazine,8,33.199999999999996,1.5211380837040362,0.8617147196632692,0.25,0.0,12
article,article,7,19.569999999999997,1.2915908256580013,0.8825826522129089,0.25,0.08333333333333333,12
reported,reported,8,15.120000000000003,1.1795517911651878,0.8927680189849828,0.3333333333333333,0.3333333333333333,12
how,how,3,3056.2200000000007,3.485184613433453,0.6831650351424133,0.75,0.25,12
collegeeducated,college-educated,15,1.0,0.0,1.0,0.0,0.16666666666666666,12
managers,managers,8,2.25,0.35218251811136253,0.9679834074444216,0.0,0.08333333333333333,12
unprofitable,unprofitable,12,0.07999999999999999,-1.0969100130080565,1.0997190920916415,0.16666666666666666,0.3333333333333333,12
presidentelect,President-elect,14,1.0,0.0,1.0,0.0,0.4166666666666667,12
offered,offered,7,26.13999999999999,1.4173055832445256,0.8711540378868611,0.25,0.16666666666666666,12
post,"post, post),",4,32.429999999999986,1.5109469486729734,0.8626411864842752,0.375,0.0,24
recommended,recommended,11,5.329999999999999,0.7267272090265723,0.9339338900884934,0.0,0.5,12
approached,approached,10,4.3100000000000005,0.6344772701607315,0.9423202481672063,0.16666666666666666,0.3333333333333333,12
regarding,(regarding,9,8.47,0.9278834103307071,0.9156469626972084,0.16666666666666666,0.5,12
either,either,6,182.51,2.2612866650984587,0.7944284849910491,0.6666666666666666,0.08333333333333333,12
treasury,Treasury,8,3.7999999999999994,0.5797835966168101,0.9472924003075623,0.16666666666666666,0.0,12
or,or,2,1705.2899999999995,3.231798245316827,0.7062001595166517,0.782608695652174,0.06521739130434782,46
less,less,4,111.09999999999998,2.045714058940867,0.8140259946417393,0.5,0.25,12
weeks,weeks,5,130.13999999999996,2.1144108023978374,0.8077808361456514,0.16666666666666666,0.0,12
kennedys,Kennedy's,8,1.0,0.0,1.0,0.3333333333333333,0.0,12
invitation,invitation,10,14.879999999999997,1.1726029312098596,0.8933997335263762,0.4166666666666667,0.25,12
agency,"Agency, Agency.",6,19.430000000000003,1.2884728005997834,0.8828661090363837,0.16666666666666666,0.0,24
supply,Supply,6,18.670000000000005,1.2711443179490782,0.8844414256409933,0.08333333333333333,0.25,12
lilian,Lilian,6,1.0,0.0,1.0,0.34782608695652173,0.13043478260869565,23
baels,"Baels, Baels,",5,1.0,0.0,1.0,0.14285714285714285,0.05714285714285714,35
ruthy,"Ruthy,",5,1.0,0.0,1.0,0.36363636363636365,0.18181818181818182,11
controversial,controversial,13,2.14,0.3304137733491909,0.9699623842409827,0.18181818181818182,0.36363636363636365,11
morganatic,morganatic,10,1.0,0.0,1.0,0.09090909090909091,0.18181818181818182,11
leopold,Leopold,7,1.0,0.0,1.0,0.09090909090909091,0.18181818181818182,11
belgians,Belgians.,8,0.15999999999999998,-0.7958800173440751,1.0723527288494614,0.0,0.0,11
lucy,Lucy,4,41.800000000000004,1.6211762817750353,0.8526203380204512,0.4166666666666667,0.25,12
josepha,Josepha,7,1.0,0.0,1.0,0.08333333333333333,0.16666666666666666,12
monique,Monique,7,1.0,0.0,1.0,0.16666666666666666,0.0,12
highbury,"Highbury,",8,1.0,0.0,1.0,0.16666666666666666,0.08333333333333333,12
eight,eight,5,98.24,1.992288353797093,0.818882876927537,0.3333333333333333,0.3333333333333333,12
henri,Henri,5,1.0,0.0,1.0,0.4166666666666667,0.16666666666666666,12
fish,fish,4,83.49,1.9216344610537055,0.8253059580860268,0.5,0.25,12
trader,trader,6,1.57,0.19589965240923377,0.9821909406900695,0.25,0.08333333333333333,12
ostend,"Ostend,",6,0.12000000000000004,-0.920818753952375,1.0837107958138523,0.16666666666666666,0.08333333333333333,12
belgium,"Belgium,",7,1.2699999999999998,0.10380372095595687,0.9905632980949127,0.25,0.08333333333333333,12
visscher,"Visscher,",8,1.0,0.0,1.0,0.08333333333333333,0.0,12
lydia,Lydia,5,1.0,0.0,1.0,0.09090909090909091,0.0,11
newcomb,Newcomb,7,1.0,0.0,1.0,0.36363636363636365,0.09090909090909091,11
penfield,"Penfield,",8,1.0,0.0,1.0,0.18181818181818182,0.09090909090909091,11
participant,participant,11,0.59,-0.2291479883578558,1.0208316353052598,0.3333333333333333,0.4166666666666667,12
underground,Underground,11,12.019999999999998,1.0799044676667207,0.9018268665757531,0.16666666666666666,0.4166666666666667,12
even,even,4,875.9199999999997,2.9424644427604183,0.7325032324763256,0.34782608695652173,0.08695652173913043,23
petitioned,petitioned,10,0.29,-0.537602002101044,1.0488729092819131,0.3333333333333333,0.5,12
legislature,Legislature,11,0.7800000000000001,-0.10790539730951963,1.009809581573593,0.16666666666666666,0.0,12
secede,secede,6,0.07999999999999999,-1.0969100130080565,1.0997190920916415,0.16666666666666666,0.16666666666666666,12
protest,protest,7,8.78,0.9434945159061029,0.9142277712812633,0.4166666666666667,0.16666666666666666,12
slavery,slavery.,7,4.0600000000000005,0.6085260335771939,0.9446794514929824,0.0,0.0,12
obadiah,"Obadiah,",7,1.0,0.0,1.0,0.08333333333333333,0.08333333333333333,12
possibly,possibly,8,48.899999999999984,1.6893088591236205,0.8464264673523979,0.0,0.25,12
off,off,3,1179.51,3.071701627227896,0.7207543975247369,0.6666666666666666,0.16666666666666666,12
find,find,4,830.96,2.9195801186127714,0.7345836255806572,0.25,0.3333333333333333,12
fortunes,fortunes,8,2.5099999999999993,0.399673721481038,0.963666025319906,0.08333333333333333,0.0,12
gold,Gold,4,78.94000000000001,1.897297122059496,0.8275184434491366,0.5,0.0,12
rush,Rush,4,31.410000000000007,1.4970679363985049,0.8639029148728632,0.5833333333333334,0.16666666666666666,12
1849,1849.,4,1.0,0.0,1.0,0.0,0.0,12
dee,Dee,3,6.650000000000001,0.8228216453031046,0.9251980322451719,0.5833333333333334,0.0,12
1933,1933,4,1.0,0.0,1.0,0.5833333333333334,0.16666666666666666,12
threesport,three-sport,10,1.0,0.0,1.0,0.16666666666666666,0.3333333333333333,12
letterman,letterman,9,1.25,0.09691001300805645,0.9911899988174492,0.16666666666666666,0.0,12
holy,Holy,4,68.14,1.8334021292318579,0.8333270791607402,0.5,0.16666666666666666,12
cross,Cross,5,55.04,1.7406784252274543,0.8417565067975038,0.5,0.16666666666666666,12
players,players,7,17.16,1.234517283512687,0.8877711560443012,0.08333333333333333,0.08333333333333333,12
patriots,Patriots,8,1.57,0.19589965240923377,0.9821909406900695,0.5,0.4166666666666667,12
example,example,7,29.94,1.4762517960070338,0.8657952912720878,0.25,0.25,12
player,player,6,37.76,1.5770319856260315,0.856633455852179,0.3333333333333333,0.3333333333333333,12
misjudged,misjudged,9,1.3700000000000003,0.13672056715640676,0.9875708575312356,0.16666666666666666,0.3333333333333333,12
nfl,"NFL,",3,1.0,0.0,1.0,0.5833333333333334,0.0,12
ironman,ironman,7,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.4166666666666667,0.5,12
league,League,6,18.63,1.2702128548962432,0.8845261041003417,0.3333333333333333,0.041666666666666664,24
missed,missed,6,89.56999999999998,1.9521625742144624,0.8225306750714125,0.75,0.5,12
game,game,4,233.84000000000003,2.36891880234938,0.7846437452409655,0.5833333333333334,0.16666666666666666,12
112,112,3,1.0,0.0,1.0,0.6666666666666666,0.25,12
consecutive,consecutive,11,1.6299999999999992,0.2121876044039577,0.9807102177814587,0.0,0.08333333333333333,12
games,games.,5,44.84000000000001,1.6516656039229358,0.8498485814615512,0.0,0.0,12
voted,voted,5,6.939999999999999,0.8413594704548549,0.9235127754131951,0.08333333333333333,0.25,12
allstar,All-Star,7,1.0,0.0,1.0,0.16666666666666666,0.0,12
teams,teams,5,15.490000000000002,1.1900514177592056,0.8918135074764356,0.08333333333333333,0.0,12
196365,1963-65).,6,1.0,0.0,1.0,0.0,0.0,12
ball,Ball,4,104.96000000000002,2.0210238220315855,0.8162705616334923,0.20833333333333334,0.16666666666666666,24
1905,"1905, 1905]",4,1.0,0.0,1.0,0.5588235294117647,0.2647058823529412,34
minnesota,Minnesota.,9,3.899999999999999,0.5910646070264993,0.9462668539066819,0.0,0.0,12
fill,fill,4,43.94,1.6428600525844919,0.8506490861286826,0.5,0.16666666666666666,12
seat,seat,4,78.77999999999999,1.8964159764731223,0.8275985475933522,0.3333333333333333,0.08333333333333333,12
ernest,Ernest,6,4.670000000000001,0.6693168805661119,0.9391530108576264,0.16666666666666666,0.0,12
lundeen,Lundeen,7,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
hubert,Hubert,6,1.0,0.0,1.0,0.08333333333333333,0.4166666666666667,12
humphrey,Humphrey.,8,1.0,0.0,1.0,0.0,0.0,12
chevy,Chevy,5,3.43,0.5352941200427707,0.9513368981779299,0.3333333333333333,0.5833333333333334,12
chase,"Chase,",5,32.800000000000004,1.515873843711679,0.8621932869353018,0.16666666666666666,0.25,12
maryland,"Maryland, Maryland,, Maryland.",8,3.1800000000000046,0.5024271199844323,0.9543248072741419,0.19402985074626866,0.04477611940298507,67
raymond,Raymond,7,1.0,0.0,1.0,0.08333333333333333,0.4583333333333333,24
arrieta,Arrieta,7,1.0,0.0,1.0,0.16666666666666666,0.0,12
1965,1965,4,1.0,0.0,1.0,0.4166666666666667,0.0,12
juan,"Juan,",4,7.47,0.8733206018153985,0.9206072180167822,0.4583333333333333,0.08333333333333333,24
puerto,Puerto,6,4.139999999999999,0.6170003411208992,0.9439090598981,0.3142857142857143,0.11428571428571428,35
rico,Rico),4,1.0,0.0,1.0,0.9166666666666666,0.4166666666666667,12
considered,considered,10,23.180000000000003,1.3651134316275773,0.8758987789429474,0.08333333333333333,0.08333333333333333,12
ricos,Rico's,5,1.0,0.0,1.0,0.3333333333333333,0.0,12
greatest,greatest,8,48.309999999999974,1.684037037486519,0.8469057238648614,0.34782608695652173,0.17391304347826086,23
comedians,comedians.,9,0.9600000000000003,-0.017728766960431602,1.001611706087312,0.0,0.0,12
enrolled,enrolled,8,1.1200000000000003,0.04921802267018165,0.9955256343027107,0.08333333333333333,0.0,12
universidad,"""Universidad",11,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
del,del,3,8.569999999999999,0.9329808219231984,0.9151835616433458,0.5833333333333334,0.16666666666666666,12
sagrado,Sagrado,7,1.0,0.0,1.0,0.08333333333333333,0.25,12
corazon,"Corazon""",7,1.0,0.0,1.0,0.25,0.16666666666666666,12
sacred,Sacred,6,14.020000000000001,1.14674801363064,0.8957501805790327,0.25,0.0,12
heart,Heart),5,244.17999999999998,2.3877100893986056,0.7829354464183086,0.6666666666666666,0.5,12
bachelors,Bachelors,9,1.3499999999999999,0.13033376849500614,0.9881514755913633,0.08333333333333333,0.0,12
production,"Production""., production",10,12.650000000000002,1.102090525511837,0.8998099522261963,0.08695652173913043,0.043478260869565216,23
matthew,Matthew,7,15.490000000000004,1.1900514177592063,0.8918135074764354,0.0,0.20833333333333334,24
parker,"Parker, Parker,",6,21.779999999999987,1.338057875419757,0.8783583749618405,0.08333333333333333,0.08333333333333333,24
1504,1504,4,1.0,0.0,1.0,0.5,0.08333333333333333,12
1575,1575),4,1.0,0.0,1.0,0.4166666666666667,0.0,12
archbishop,Archbishop,10,3.6899999999999995,0.5670263661590605,0.9484521485309946,0.16666666666666666,0.25,12
canterbury,Canterbury,10,1.24,0.09342168516223505,0.9915071195307058,0.16666666666666666,0.08333333333333333,12
1559,1559.,4,1.0,0.0,1.0,0.0,0.0,12
saviours,Saviour's,8,0.06000000000000002,-1.2218487496163564,1.1110771590560324,0.3333333333333333,0.5,12
parish,parish.,6,3.02,0.4800069429571507,0.9563630051857134,0.0,0.0,12
sent,sent,4,138.0,2.1398790864012365,0.8054655375998877,0.34782608695652173,0.21739130434782608,23
1522,1522,4,1.0,0.0,1.0,0.08333333333333333,0.0,12
corpus,Corpus,6,1.51,0.17897694729316946,0.9837293684278935,0.08333333333333333,0.0,12
christi,Christi,7,1.0,0.0,1.0,0.25,0.08333333333333333,12
cecil,"Cecil, Cecil,",5,1.9600000000000006,0.29225607135647613,0.9734312662403207,0.375,0.3333333333333333,24
old,old,3,608.9400000000002,2.7845745028912856,0.7468568633735194,0.5833333333333334,0.0,12
ma,MA,2,185.79999999999998,2.2690457096576226,0.7937231173038525,0.5,0.3333333333333333,12
1528,"1528,",4,1.0,0.0,1.0,0.25,0.25,12
scholars,scholars,8,0.92,-0.03621217265444471,1.0032920156958587,0.5833333333333334,0.25,12
wolsey,Wolsey,6,1.0,0.0,1.0,0.25,0.0,12
wished,wished,6,8.239999999999998,0.9159272116971161,0.9167338898457166,0.16666666666666666,0.08333333333333333,12
transplant,transplant,10,5.1000000000000005,0.7075701760979366,0.935675438536551,0.16666666666666666,0.08333333333333333,12
newly,newly,5,2.75,0.4393326938302628,0.9600606641972488,0.4166666666666667,0.0,12
cardinal,"""Cardinal",8,4.079999999999999,0.6106601630898798,0.9444854397191021,0.25,0.3333333333333333,12
oxford,Oxford.,6,2.59,0.41329976408125185,0.9624272941744317,0.0,0.0,12
