word,original_forms,difficulty,regression_probability,total_occurrences
instrumental,instrumental,0.9832098699256732,0.08333333333333333,24
practised,practised,1.0221931949388645,0.08333333333333333,12
several,several,0.8555811086597558,0.08333333333333333,24
managing,managing,0.9518000274360835,0.08333333333333333,12
1948,"1948, 1948), 1948.",1.0,0.08333333333333333,48
rev,Rev.,0.9446794514929824,0.08333333333333333,12
rockefeller,"Rockefeller, Rockefeller),",1.0,0.08333333333333333,24
derby,"Derby,",0.9688706653797997,0.08333333333333333,24
headed,headed,0.8647028531367765,0.08333333333333333,12
stillman,Stillman,1.0170078766688313,0.08333333333333333,12
removed,"removed),, removed).",0.8945574684461305,0.08333333333333333,48
kennebunkport,"Kennebunkport,",1.0,0.08333333333333333,24
staunch,staunch,1.04144835960452,0.08333333333333333,12
fourteen,fourteen,0.925916983520448,0.08333333333333333,12
8th,8th,1.0,0.08333333333333333,12
leadership,Leadership,0.9374163798179355,0.08333333333333333,12
singing,singing,0.8499455547115766,0.08333333333333333,24
hw,H.W.,1.1544518185760018,0.08333333333333333,12
relation,relation,0.9441002530878967,0.08333333333333333,12
sncc,(SNCC),1.0,0.08333333333333333,12
czar,czar,1.0146500826602496,0.08333333333333333,12
ivan,Ivan,1.0,0.08333333333333333,12
cowboy,cowboy,0.8837912538098839,0.08333333333333333,12
conservative,conservative,0.9477101959156671,0.08333333333333333,12
vacancy,vacancy,1.00504702980453,0.08333333333333333,12
1802,"1802), 1802.",1.0,0.08333333333333333,24
ancestors,ancestors,0.9329102430605972,0.08333333333333333,12
trotter,"Trotter,",1.0333210494927647,0.08333333333333333,12
1880,1880,1.0,0.08333333333333333,12
17941796,"(1794-1796),",1.0,0.08333333333333333,12
ambassador,ambassador,0.8972131500889061,0.08333333333333333,12
montgomery,"Montgomery,",0.9289966419435333,0.08333333333333333,12
luther,Luther,0.9019584710860645,0.08333333333333333,24
today,today),0.7602464047565295,0.08333333333333333,12
avenue,Avenue,0.8884206870645786,0.08333333333333333,12
football,"Football, football,",0.8568746759624475,0.08333333333333333,36
glee,Glee,0.9948268316966845,0.08333333333333333,12
fortune,"fortune""",0.8660333702841961,0.08333333333333333,12
place,place,0.74726549331961,0.08333333333333333,12
join,join,0.8253343414923796,0.08333333333333333,12
husband,husband,0.7918555497688547,0.08333333333333333,12
african,African,0.9245503003689421,0.08333333333333333,24
schwarzeneggers,Schwarzenegger's,1.0,0.08333333333333333,12
louis,"Louis,",0.8715182032653407,0.08333333333333333,12
losing,losing,0.8429729815633102,0.08333333333333333,12
award,Award,0.899098557906928,0.08333333333333333,12
fund,"Fund,",0.90675314691806,0.08333333333333333,12
foreshadowed,foreshadowed,1.0,0.08333333333333333,12
turn,turn,0.7739647301507463,0.08333333333333333,12
lamarck,"Lamarck,",1.0,0.08333333333333333,12
coppola,"Coppola, Coppola.",1.0,0.08333333333333333,24
four,four,0.7811030379062931,0.08333333333333333,12
director,director,0.8585618469944372,0.08333333333333333,24
producer,producer,0.9003757769564961,0.08333333333333333,12
chester,"Chester,",0.9275211326517531,0.08333333333333333,12
balboa,Balboa,0.9408811342607332,0.08333333333333333,12
shephard,"Shephard,",1.0,0.08333333333333333,12
frank,Frank,0.7997762663064182,0.08333333333333333,12
lionberger,"Lionberger,",1.0,0.08333333333333333,12
bowdoin,"Bowdoin,",1.0,0.08333333333333333,12
still,still,0.7366428763735309,0.08333333333333333,12
1952,1952,1.0,0.08333333333333333,12
sheldon,"Sheldon, Sheldon.",1.0,0.08333333333333333,36
defeating,defeating,1.0208316353052598,0.08333333333333333,12
eva,Eva,1.0,0.08333333333333333,12
myrna,Myrna,1.0,0.08333333333333333,12
churches,churches,0.9561024014901135,0.08333333333333333,12
helen,Helen,0.8566857697813076,0.08333333333333333,24
sclc,(SCLC),1.0,0.08333333333333333,12
radical,radical,0.9426883749977252,0.08333333333333333,12
dvorak,"Dvorak,",1.1110771590560324,0.08333333333333333,12
suburban,suburban,0.9672876834236467,0.08333333333333333,12
acklom,Acklom,1.0,0.08333333333333333,12
naturalized,naturalized,1.067702499536063,0.08333333333333333,12
85,"85,",1.0,0.08333333333333333,12
rubber,Rubber,0.8958065422110693,0.08333333333333333,12
1974,"1974,",1.0,0.08333333333333333,12
discovered,"""discovered""",0.8673828289353781,0.08333333333333333,12
class,class,0.8118651732786718,0.08333333333333333,12
memorial,Memorial,0.9228359362680182,0.08333333333333333,12
playing,playing,0.802877259983096,0.08333333333333333,12
halifax,"Halifax,",1.0547327264843602,0.08333333333333333,12
challenged,challenged,0.9448744213535817,0.08333333333333333,12
legal,legal,0.8588372863461107,0.08333333333333333,12
ranger,"Ranger""",0.9208191987490385,0.08333333333333333,12
ann,Ann,0.8722723031772391,0.08333333333333333,12
department,department,0.8359006474233935,0.08333333333333333,12
abraham,Abraham,0.9350609309322516,0.08333333333333333,12
hired,hired,0.8619532781929192,0.08333333333333333,12
more,more,0.7169570859822276,0.08333333333333333,36
her,"Her, her",0.6861201217176066,0.08095238095238096,210
of,of,0.6305813603225405,0.07683352735739232,2577
is,is,0.6404664208121377,0.07625272331154684,459
and,"(and, And, and, and,",0.6248444987817635,0.07587628865979382,2425
a,"A., a",0.6081858974533804,0.07542722451384797,1697
in,"In, in",0.6372685347228627,0.07309941520467836,3078
first,"First, first",0.7341296467321241,0.07246376811594203,138
october,"October, October,",0.9094080298041671,0.07142857142857142,70
such,such,0.7759798911332323,0.07042253521126761,71
when,"When, when",0.6992388818357896,0.07017543859649122,57
davis,"Davis, Davis,""",0.8872909255957194,0.06944444444444445,72
huxley,"Huxley, Huxley,, Huxley.",1.0,0.06918238993710692,159
4,"4, 4,",1.0,0.06779661016949153,59
an,"(an, an",0.7026837704111486,0.06735751295336788,386
college,"College, College"", College,, college",0.8245147603874773,0.06666666666666667,120
england,"England, England,, England.",0.8593827862153395,0.06666666666666667,105
won,"won, won.",0.7381395569227174,0.06521739130434782,46
author,"author, author,, author.",0.9181981361429906,0.06521739130434782,46
or,or,0.7062001595166517,0.06521739130434782,46
came,"Came, came",0.7576122552238126,0.06521739130434782,46
f,F.,1.0,0.06382978723404255,47
1997,"1997, 1997), 1997).",1.0,0.06382978723404255,47
ii,"II, II,, II.",0.9955256343027097,0.06382978723404255,94
company,"Company, Company,, Company., company, company,, company.",0.8029174718180483,0.062111801242236024,161
named,"(named, named",0.8323315548808276,0.06060606060606061,33
french,French,0.8325866213403126,0.058823529411764705,34
medical,"Medical, medical",0.8422255401077121,0.05714285714285714,35
show,"Show""., show",0.7555698916313818,0.05714285714285714,35
east,"East, east",0.8459051219253373,0.05714285714285714,35
baels,"Baels, Baels,",1.0,0.05714285714285714,35
appointed,appointed,0.9342313025422555,0.05714285714285714,35
close,close,0.7871549088081762,0.05714285714285714,35
13,"13,, 13.",1.0,0.05714285714285714,35
1921,"1921, 1921,",1.0,0.05714285714285714,35
railroad,"Railroad, Railroad,",0.9005026246689417,0.05714285714285714,35
corps,"Corps, Corps.",0.905761009512531,0.05555555555555555,36
never,never,0.7150588683574145,0.05555555555555555,36
manager,"manager, manager.",0.8543976836769145,0.05555555555555555,36
officers,"Officers', officers, officers.",0.868061290137316,0.05555555555555555,36
have,have,0.6554836264450973,0.05555555555555555,36
greenwich,"Greenwich, Greenwich,",0.9802287323441904,0.05555555555555555,36
11,"11,",1.0,0.05555555555555555,36
1950,"1950, 1950,",1.0,0.05555555555555555,36
school,"School, School., school, school,",0.7706726629245078,0.05421686746987952,166
mother,"mother, mother,, mother.)",0.7562573773700548,0.05084745762711865,59
walker,"Walker),, Walker,",0.8909313475224111,0.05,60
portion,"portion, portion,",0.9421374639678759,0.045454545454545456,22
irish,Irish,0.9826971183481558,0.045454545454545456,22
along,"Along, along",0.7943355750228158,0.045454545454545456,22
again,"again, again,",0.7364441511970216,0.045454545454545456,22
diploma,"diploma, diploma.",0.9633526798931071,0.045454545454545456,22
1902,"1902,, 1902.",1.0,0.045454545454545456,22
bronx,"Bronx, Bronx.",0.9275211326517527,0.045454545454545456,22
co,"Co., Co.,",0.9320534720103251,0.045454545454545456,22
maryland,"Maryland, Maryland,, Maryland.",0.9543248072741419,0.04477611940298507,67
he,"He, he, he,",0.6470059851013656,0.043593130779392336,1514
formed,formed,0.9386489872056533,0.043478260869565216,23
pastor,"Pastor., pastor",0.9425038825286617,0.043478260869565216,23
student,"Student, student",0.8514661579401518,0.043478260869565216,23
shows,shows,0.8528952060564983,0.043478260869565216,23
debut,debut,0.962427294174432,0.043478260869565216,23
century,"Century,, century",0.8801002077611375,0.043478260869565216,23
position,"position, position.",0.8311077474571814,0.043478260869565216,23
1967,"(1967),, 1967)",1.0,0.043478260869565216,23
minor,minor,0.8992829068015634,0.043478260869565216,23
production,"Production""., production",0.8998099522261963,0.043478260869565216,23
1,"1,, [1]",1.0,0.0425531914893617,47
law,"Law, law",0.812216631297557,0.0425531914893617,47
alabama,"Alabama,, Alabama.",0.9400076181754679,0.041666666666666664,24
vote,"vote, vote,",0.8603932905976596,0.041666666666666664,24
1968,"1968, 1968)",1.0,0.041666666666666664,24
name,name,0.7447781534746024,0.041666666666666664,24
serve,serve,0.8564456975861234,0.041666666666666664,24
9th,9th,1.0,0.041666666666666664,24
great,great,0.7350664460654431,0.041666666666666664,48
1970,"1970), 1970,",1.0,0.041666666666666664,24
league,League,0.8845261041003417,0.041666666666666664,24
rights,rights,0.8662328720555185,0.041666666666666664,24
into,into,0.7339412786323009,0.041666666666666664,24
authority,authority,0.8793867836758799,0.041666666666666664,24
able,able,0.7996501396594335,0.041666666666666664,24
florida,"Florida, Florida.",0.8850380246147204,0.041666666666666664,48
oakley,Oakley,1.0,0.041666666666666664,24
25,"25,",1.0,0.041666666666666664,48
cemetery,"Cemetery, Cemetery.",0.9146345657773941,0.041666666666666664,24
physician,physician,0.928348329896257,0.041666666666666664,24
merged,merged,1.0333210494927652,0.041666666666666664,24
pictures,"pictures, pictures,",0.8333039093733752,0.041666666666666664,24
arkansas,"Arkansas, Arkansas.",0.9726336367578199,0.041666666666666664,24
wedding,wedding,0.8176212340467791,0.041666666666666664,24
important,important,0.7893448701000163,0.041666666666666664,24
roles,roles,0.9579638183728217,0.041666666666666664,24
1931,"(1931),, 1931,",1.0,0.041666666666666664,24
teach,teach,0.8306936420797375,0.041666666666666664,24
praised,"praised, praised.",0.9788185354188953,0.041666666666666664,24
clay,"Clay, Clay,",0.9018926139956704,0.041666666666666664,24
los,Los,1.0,0.041666666666666664,24
harriman,"Harriman, Harriman,, Harriman.",1.0,0.03614457831325301,83
time,"time, time,, time.",0.7007315997968038,0.034482758620689655,58
boston,"Boston, Boston.",0.8744933633575565,0.03333333333333333,60
small,small,0.8093844530424337,0.029411764705882353,34
2003,"2003), 2003,, 2003.",1.0,0.029411764705882353,34
up,up,0.6759394487043552,0.02857142857142857,35
against,against,0.7904754101342492,0.02857142857142857,35
cambridge,"Cambridge, Cambridge,, Cambridge.",0.9590682628800585,0.027777777777777776,36
nonviolent,"Nonviolent, nonviolent",1.018241768231493,0.027777777777777776,36
western,Western,0.8978019949568472,0.027777777777777776,36
civil,"Civil, civil",0.8906828802672637,0.027777777777777776,36
cooper,"Cooper, Cooper),, Cooper.",0.8872454925452081,0.027777777777777776,36
death,"death, death.",0.7876510118563683,0.027777777777777776,36
it,it,0.611238454084769,0.02127659574468085,47
i,"I,, I.",0.5816593861754382,0.020833333333333332,48
,"&, -, --, ...",1.0,0.016129032258064516,372
rock,"Rock, Rock,, Rock.",0.824063119064553,0.013888888888888888,72
virus,Virus).,0.8839580178024325,0.0,12
aviator,Aviator.,1.0236033918641598,0.0,11
kerouacs,Kerouac's,1.0,0.0,12
township,Township,1.0281639927246806,0.0,11
anna,Anna.,0.8606818558095759,0.0,10
54,54.,1.0,0.0,11
trouble,trouble,0.7864204841632682,0.0,12
failing,failing,0.933491930437569,0.0,12
report,report,0.8151432949557318,0.0,12
windaus,Windaus,1.0,0.0,12
ireland,"Ireland),, Ireland.",1.0333210494927652,0.0,22
1969,1969),1.0,0.0,12
incident,incident,0.887427539284055,0.0,12
fordham,Fordham.,1.0,0.0,12
mystery,mystery,0.8762752832976423,0.0,12
stuttgart,Stuttgart.,1.0,0.0,11
period,"period,",0.8687516144180367,0.0,23
collaborated,collaborated,1.0597797562888902,0.0,12
owned,owned,0.9027238303083857,0.0,11
busboy,busboy,0.9792830268533024,0.0,11
hippos,Hippos,1.0597797562888902,0.0,12
job,job,0.7621863589403272,0.0,11
1765,1765.,1.0,0.0,11
stateless,stateless.,1.0776247240292511,0.0,9
published,"published,",0.9220606821426122,0.0,12
exam,exam,0.8975064747407638,0.0,11
democrat,"Democrat, Democrat,",0.9792830268533024,0.0,23
regime,regime.,0.9669443654643503,0.0,11
lessons,lessons.,0.8927158295305406,0.0,11
manuscript,manuscript,0.9609316109088722,0.0,12
chemist,chemist.,0.9754988232529166,0.0,12
tanks,Tanks,0.9094080298041655,0.0,12
milan,Milan).,0.9750765591578472,0.0,11
cotton,Cotton.,0.8953021608320865,0.0,11
fellow,fellow,0.8393022523610945,0.0,11
batman,"Batman,",0.9389842870259014,0.0,11
sunshine,Sunshine.,0.9024225725102817,0.0,11
grace,"Grace,",0.8521602104411911,0.0,11
synapses,synapses.,1.0563444325716722,0.0,11
cadillac,Cadillac.,0.931076852548419,0.0,11
peaks,Peaks.,0.9816911705163226,0.0,11
mini,mini,0.9493175270994858,0.0,11
funds,funds,0.9254362309558511,0.0,11
cited,cited,1.011358066964391,0.0,11
stand,Stand.,0.7859552181282331,0.0,11
glamour,glamour,0.9550768550892326,0.0,11
flower,Flower,0.8766207038433607,0.0,11
splendor,splendor,0.9934652720630797,0.0,11
investors,"investors,",0.9535868172539442,0.0,11
organism,organism,0.9718518029612823,0.0,11
ludecke,"Ludecke,",1.0,0.0,11
impulses,impulses,0.9699623842409827,0.0,11
switched,switched,0.9195640578228198,0.0,11
engines,engines.,0.9066045811113859,0.0,11
descendants,descendants.,1.009809581573593,0.0,11
zurich,"Zurich), Zurich,",0.9649448842183355,0.0,22
moon,Moon.,0.8455797791179911,0.0,10
bennett,Bennett,1.0,0.0,11
ch,C.H.,1.0088100011825503,0.0,11
physics,"Physics, Physics"".",0.9113243810446126,0.0,22
gauss,Gauss.,1.0547327264843602,0.0,11
miracle,"""miracle",0.8703911624215828,0.0,11
sides,Sides,0.8899953772840783,0.0,10
spot,"spot, spot.",0.837330076946229,0.0,22
robinson,"Robinson""",0.920186640760983,0.0,11
voting,voting,0.9386489872056534,0.0,11
ranking,ranking,0.986998654522355,0.0,11
music,music.,0.8017415986684834,0.0,11
tv,T.V.,0.8174232155224831,0.0,11
classic,classic,0.8901416948692215,0.0,11
idea,"idea,",0.7677142877054502,0.0,11
home,home,0.7373703558604469,0.0,11
germany,"Germany,, Germany.",0.8966329586554985,0.0,22
jordan,Jordan.,0.8818431678203966,0.0,10
taken,taken,0.8052800114623746,0.0,11
grammy,Grammy,0.9842557937807025,0.0,11
clooneyferrer,Clooney-Ferrer.,1.0,0.0,11
selfpropelled,self-propelled,1.0,0.0,11
funeral,funeral.,0.8617147196632693,0.0,11
winton,"Winton,",1.0,0.0,11
evidence,evidence,0.8245982794805188,0.0,22
1822,1822),1.0,0.0,11
puritans,Puritans.,1.0462398460150661,0.0,11
talk,Talk,0.7334576259338023,0.0,11
vehicle,vehicle,0.8768817670595129,0.0,11
waiter,waiter,0.8981296426176502,0.0,11
talbot,Talbot,0.953222931576338,0.0,11
1801,1801.,1.0,0.0,10
jezebel,Jezebel:,1.0158113815726522,0.0,11
voice,"(voice),",0.8240631190645525,0.0,11
federalists,Federalists.,1.0,0.0,11
cat,Cat,0.8343900002456018,0.0,11
villain,villain.,0.9437187881248417,0.0,11
1782,1782).,1.0,0.0,11
1634,"1634,",1.0,0.0,11
so,so.,0.6702007501867779,0.0,11
wellknown,well-known,1.0,0.0,11
disneys,Disney's,1.0,0.0,11
physiology,Physiology,1.001611706087312,0.0,11
awards,"Awards,",0.9377413307595988,0.0,11
winner,winner,0.8641424637521454,0.0,11
physiologist,physiologist,1.0909090909090906,0.0,11
spoken,Spoken,0.8820416665619853,0.0,11
1917,"1917,",1.0,0.0,11
relationship,relationship.,0.8335886805366127,0.0,11
oscar,Oscar,0.8863254543355551,0.0,11
backing,backing,0.9270205704280022,0.0,11
canada,Canada.,0.9061255671953888,0.0,11
completion,completion,0.9826971183481554,0.0,11
readalong,"Read-Along"".",1.0,0.0,11
exonerated,Exonerated.,1.0333210494927647,0.0,11
caregiver,care-giver,1.0462398460150661,0.0,11
politics,"politics, politics.",0.8891524992346052,0.0,34
italy,Italy,0.9847893332047112,0.0,11
bar,bar,0.8241456872017282,0.0,12
receive,receive,0.8828254903943885,0.0,12
oxford,Oxford.,0.9624272941744317,0.0,12
forces,"Forces, Forces,",0.8800623359917714,0.0,24
lovett,"Lovett, Lovett.",1.0,0.0,36
mccance,McCance.,1.0,0.0,12
maintained,maintained,0.9681592710605306,0.0,12
1951,1951.,1.0,0.0,12
crozer,Crozer,1.0,0.0,12
rejected,"rejected,",0.9254362309558511,0.0,12
foreman,Foreman.,0.9323370015343021,0.0,12
verdun,Verdun,1.0837107958138523,0.0,12
pursue,pursue,0.9266492700437438,0.0,12
blacks,blacks,0.9525050696812437,0.0,12
offensive,offensive.,0.9266492700437438,0.0,12
principles,principles,0.9292589772378506,0.0,12
1923,"1923, 1923,",1.0,0.0,24
reform,reform.,0.9493175270994859,0.0,12
black,black,0.7977132591954722,0.0,12
failed,failed.,0.8673828289353781,0.0,12
woolley,"Woolley,",1.0,0.0,12
1926,1926.,1.0,0.0,12
buried,buried,0.860681855809576,0.0,23
frontier,Frontier.,0.953222931576338,0.0,12
glendale,Glendale.,1.00504702980453,0.0,12
1895,"1895,",1.0,0.0,12
street,Street,0.8026554917776008,0.0,11
autry,"Autry, Autry.",1.0,0.0,24
walkers,Walker's,1.0265845294456424,0.0,24
6,"6,",1.0,0.0,35
percy,Percy,1.0,0.0,12
keck,"Keck,",1.0723527288494614,0.0,12
made,made,0.7500738813769344,0.0,34
martha,Martha,0.8675341248815086,0.0,12
shepley,"Shepley,",1.0,0.0,12
bentley,"Bentley,",1.0,0.0,12
wear,"Wear,",0.8146600592632046,0.0,12
short,short.,0.8243067323616559,0.0,12
officer,"officer, officer.",0.8169229094661968,0.0,23
picture,picture,0.8053370036289459,0.0,12
harness,harness,0.9621235902419745,0.0,12
based,(based,0.8704504659498741,0.0,12
division,"division,",0.8846960078226305,0.0,12
words,words,0.8103244526676027,0.0,12
hardware,Hardware,0.9242014204857744,0.0,12
missouri,Missouri.,0.9414146736847419,0.0,12
benton,Benton,1.0,0.0,12
supporters,supporters.,0.998451514609202,0.0,12
evolution,evolution.,0.9339338900884934,0.0,12
schwartzman,Schwartzman,1.0,0.0,12
views,views,0.9448744213535817,0.0,12
cage,Cage.,0.8811951137551811,0.0,12
ribicoff,Ribicoff,1.0,0.0,12
treatise,treatise,1.0488729092819131,0.0,12
pathology,"pathology,",0.9858785420486309,0.0,12
boxer,boxer,0.9468789796029516,0.0,12
sequels,sequels.,1.0997190920916415,0.0,12
contains,contains,0.935675438536551,0.0,12
suddenly,suddenly,0.8411020267436554,0.0,12
staffordshire,Staffordshire,1.0,0.0,12
1972,"1972,, 1972.",1.0,0.0,24
mallon,Mallon.,1.0,0.0,12
bonesmen,"""Bonesmen""",1.0,0.0,12
took,took,0.7696062938884133,0.0,24
caused,caused,0.8716097718797231,0.0,12
mcmahon,McMahon.,1.0,0.0,12
supporter,supporter,1.0124251945345042,0.0,12
founding,founding,0.9779056319376096,0.0,12
eisenhower,Eisenhower.,0.9587892418139053,0.0,12
sat,sat,0.8675892856540669,0.0,12
official,official,0.8745262507534903,0.0,12
charge,charge,0.8226100966111206,0.0,12
freedom,Freedom.,0.8618338187476623,0.0,12
assistance,assistance,0.9055438798184171,0.0,12
activist,activist.,1.0007976294825005,0.0,12
boys,boys',0.7863128983689364,0.0,12
dexter,Dexter,0.9255558714005444,0.0,12
baseball,"baseball,",0.87252169250412,0.0,12
club,Club.,0.8186664525613155,0.0,12
park,Park,0.8310858438136036,0.0,12
america,America.,0.8280319141935858,0.0,12
branch,branch,0.908776315262772,0.0,12
novels,novels,0.9548245774478894,0.0,12
1848,1848),1.0,0.0,12
sweden,Sweden.,0.9624272941744317,0.0,12
18011881,"(1801-1881),",1.0,0.0,12
described,described.,0.912988345665744,0.0,12
earliest,earliest,0.9669443654643503,0.0,24
produced,produced,0.9345309724176403,0.0,11
minds,minds.,0.8797606625734342,0.0,11
curve,"curve,",0.9396635522373044,0.0,12
lady,Lady,0.7875800170084145,0.0,12
1870,1870,1.0,0.0,12
gaza,"Gaza)., Gaza.",1.0,0.0,24
hardworking,hardworking.,0.9837293684278935,0.0,12
contracts,contracts,0.9305974551306418,0.0,12
31,31,1.0,0.0,12
bulldog,"Bulldog.""",0.9401807821220807,0.0,12
birth,birth.,0.869079854255654,0.0,12
go,go,0.6746375070330667,0.0,12
1820,1820.,1.0,0.0,12
westerns,"Westerns,",1.0124251945345042,0.0,12
pursued,pursued,0.9699623842409827,0.0,12
kappa,Kappa.,0.998451514609202,0.0,12
votes,"votes, votes.",0.9186985397559605,0.0,24
outcome,outcome,0.9458639798340388,0.0,12
importance,importance.,0.9196671422587618,0.0,12
say,say,0.7077467649887393,0.0,12
spain,Spain,0.9053279377128886,0.0,12
struck,struck,0.8900440895870337,0.0,12
lighthouses,"lighthouses,",1.0547327264843602,0.0,12
abigail,Abigail,0.9563630051857134,0.0,12
keeping,keeping,0.8446581160281531,0.0,12
1825,"1825,",1.0,0.0,12
replace,replace,0.897683521299946,0.0,12
washington,Washington,0.8524318826910999,0.0,12
2001,2001.,1.0,0.0,12
1797,1797.,1.0,0.0,23
johnson,"Johnson,",0.8653103694211256,0.0,12
noted,noted,0.9380689784204013,0.0,11
theories,theories.,0.93334570317213,0.0,11
satirist,satirist.,1.0909090909090906,0.0,12
1962,1962),1.0,0.0,12
port,Port,0.8943394896092708,0.0,12
scool,scool,1.0,0.0,12
since,since,0.7728833655762389,0.0,12
bb28,(BB-28).,1.0,0.0,12
battle,battle,0.8521975715194808,0.0,12
buckner,"Buckner,",1.0,0.0,12
stilwell,Stilwell.,1.0,0.0,12
politician,politician.,0.953222931576338,0.0,24
weekly,weekly,0.9393224588281862,0.0,12
away,away,0.739649276192366,0.0,12
2,"2,",1.0,0.0,12
plus,plus,0.8479575169938106,0.0,12
kid,"Kid""",0.7699585596741203,0.0,12
cisco,"""Cisco",0.9797530480774926,0.0,12
lone,"""Lone",0.9345309724176403,0.0,12
warren,Warren.,0.8936659605401084,0.0,12
1909,1909.,1.0,0.0,12
abc,ABC,0.9649448842183351,0.0,12
network,network.,0.8892479224025958,0.0,12
8,"8,",1.0,0.0,24
satire,satire,1.0170078766688313,0.0,12
careers,careers,0.9555862984999594,0.0,12
others,others.,0.8184830222181662,0.0,12
casino,Casino,0.8810008155454395,0.0,12
like,like,0.6725502672653665,0.0,24
1987,"(1987),",1.0,0.0,12
scripts,scripts,0.9666040071794525,0.0,12
critics,critics.,0.9480264698355737,0.0,12
chalk,Chalk.,0.9495368683110622,0.0,12
cartwright,Cartwright),0.9722407845957618,0.0,12
shortened,shortened,1.0298092856422072,0.0,12
simpsons,Simpsons.,1.0,0.0,12
1977,"1977),",1.0,0.0,12
16,"16,",1.0,0.0,12
maggie,Maggie.,0.8700225199997808,0.0,12
figures,figures,0.8845685115335665,0.0,24
nottingham,"Nottingham,",1.0,0.0,12
newly,newly,0.9600606641972488,0.0,12
weeks,weeks,0.8077808361456514,0.0,12
responsibility,responsibility.,0.859170370294717,0.0,12
rank,rank,0.9155538463414588,0.0,12
tokyo,Tokyo.,0.8971547457638528,0.0,12
magazine,magazine,0.8617147196632692,0.0,12
entertainers,entertainers.,1.0124251945345042,0.0,11
post,"post, post),",0.8626411864842752,0.0,24
treasury,Treasury,0.9472924003075623,0.0,12
kennedys,Kennedy's,1.0,0.0,12
efficiency,efficiency,0.9603488502690224,0.0,12
agency,"Agency, Agency.",0.8828661090363837,0.0,24
belgians,Belgians.,1.0723527288494614,0.0,11
monique,Monique,1.0,0.0,12
visscher,"Visscher,",1.0,0.0,12
lydia,Lydia,1.0,0.0,11
christmas,Christmas.,0.8101920136824604,0.0,11
legislature,Legislature,1.009809581573593,0.0,12
effectiveness,effectiveness,1.0250658300362918,0.0,12
cincinnatis,Cincinnati's,1.0,0.0,11
leicestershire,Leicestershire),1.0,0.0,12
victor,Victor,0.8862811182090128,0.0,11
thamesmead,Thamesmead.,1.0,0.0,12
labour,Labour,0.9534651490019203,0.0,12
party,Party.,0.7847621098059384,0.0,12
duet,duet,0.9899463899727953,0.0,11
sang,sang,0.9168298347690862,0.0,11
blair,Blair.,0.932479533517755,0.0,12
enter,enter.,0.8660731900722781,0.0,12
19681981,(1968-1981).,1.0,0.0,12
singers,singers.,0.9548245774478894,0.0,11
francisco,"Francisco, Francisco,",0.8724904325527351,0.0,24
shoe,shoe,0.8652062999927322,0.0,12
price,Price,0.8429729815633102,0.0,12
waterhouse,Waterhouse,1.0,0.0,12
miles,miles,0.8231213182334425,0.0,11
approaches,approaches,0.9522686539057416,0.0,12
col,Col.,0.9326225819225651,0.0,12
slavery,slavery.,0.9446794514929824,0.0,12
danny,Danny,0.8263408388818049,0.0,11
fortunes,fortunes,0.963666025319906,0.0,12
1575,1575),1.0,0.0,12
regularly,regularly.,0.9520336453753331,0.0,11
ricos,Rico's,1.0,0.0,12
appearances,appearances,0.955843506683493,0.0,46
comedians,comedians.,1.001611706087312,0.0,12
enrolled,enrolled,0.9955256343027107,0.0,12
sacred,Sacred,0.8957501805790327,0.0,12
bachelors,Bachelors,0.9881514755913633,0.0,12
1559,1559.,1.0,0.0,12
gold,Gold,0.8275184434491366,0.0,12
parish,parish.,0.9563630051857134,0.0,12
hosts,hosts,0.9750765591578472,0.0,11
1522,1522,1.0,0.0,12
corpus,Corpus,0.9837293684278935,0.0,12
old,old,0.7468568633735194,0.0,12
particular,"particular,",0.8685814360660367,0.0,11
wolsey,Wolsey,1.0,0.0,12
1965,1965,1.0,0.0,12
arrieta,Arrieta,1.0,0.0,12
alamo,Alamo,0.9858785420486309,0.0,11
glory,Glory.,0.878887598591687,0.0,11
1849,1849.,1.0,0.0,12
dee,Dee,0.9251980322451719,0.0,12
letterman,letterman,0.9911899988174492,0.0,12
neck,neck.,0.8386736408850186,0.0,11
sandlers,Sandler's,1.0,0.0,11
adam,Adam,0.8573722350015565,0.0,11
nfl,"NFL,",1.0,0.0,12
mr,Mr.,0.7207919046945461,0.0,11
games,games.,0.8498485814615512,0.0,12
allstar,All-Star,1.0,0.0,12
teams,teams,0.8918135074764356,0.0,12
196365,1963-65).,1.0,0.0,12
minnesota,Minnesota.,0.9462668539066819,0.0,12
ernest,Ernest,0.9391530108576264,0.0,12
humphrey,Humphrey.,1.0,0.0,12
erith,Erith,1.0,0.0,12
blaby,"Blaby,",1.0,0.0,12
poetry,poetry.,0.8976244175216377,0.0,12
chandler,Chandler.,0.8938533933884063,0.0,12
working,working,0.7819281461134419,0.0,12
nonperformer,nonperformer.,1.0,0.0,12
hepburn,"Hepburn,",0.9858785420486309,0.0,12
fame,Fame,0.9148167175031984,0.0,12
stuart,"Stuart,",0.8994681205104414,0.0,12
loy,"Loy,",1.031526135111332,0.0,12
roll,Roll,0.8362547423218952,0.0,24
seen,seen,0.7649622176672954,0.0,12
whale,"Whale,",0.9044406797775112,0.0,12
harker,Harker,1.0,0.0,12
tod,Tod,0.9603488502690224,0.0,12
throughout,throughout,0.9062355941589432,0.0,12
intend,intend,0.8758647286462816,0.0,12
shore,Shore.,0.8820018868946035,0.0,12
1990,"1990),",1.0,0.0,12
1777,"1777,",1.0,0.0,12
