word,original_forms,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
game,game,4,233.84000000000003,2.36891880234938,0.7846437452409655,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.16666666666666666,12,Class 1
112,112,3,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.25,12,Class 1
consecutive,consecutive,11,1.6299999999999992,0.2121876044039577,0.9807102177814587,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
games,games.,5,44.84000000000001,1.6516656039229358,0.8498485814615512,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
voted,voted,5,6.939999999999999,0.8413594704548549,0.9235127754131951,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
allstar,All-Star,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
teams,teams,5,15.490000000000002,1.1900514177592056,0.8918135074764356,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
196365,1963-65).,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
ball,Ball,4,104.96000000000002,2.0210238220315855,0.8162705616334923,0.00010287915503708436,-4.5911221909841595,0.20833333333333334,0.16666666666666666,24,Class 1
1905,"1905, 1905]",4,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.5588235294117647,0.2647058823529412,34,Class 1
minnesota,Minnesota.,9,3.899999999999999,0.5910646070264993,0.9462668539066819,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
fill,fill,4,43.94,1.6428600525844919,0.8506490861286826,0.00010213003080511973,-4.594580804750664,0.5,0.16666666666666666,12,Class 1
seat,seat,4,78.77999999999999,1.8964159764731223,0.8275985475933522,0.019703454278657304,-1.9535305795493858,0.3333333333333333,0.08333333333333333,12,Class 1
ernest,Ernest,6,4.670000000000001,0.6693168805661119,0.9391530108576264,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
lundeen,Lundeen,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
hubert,Hubert,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.4166666666666667,12,Class 1
humphrey,Humphrey.,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
chevy,Chevy,5,3.43,0.5352941200427707,0.9513368981779299,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.5833333333333334,12,Class 1
chase,"Chase,",5,32.800000000000004,1.515873843711679,0.8621932869353018,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
maryland,"Maryland, Maryland,, Maryland.",8,3.1800000000000046,0.5024271199844323,0.9543248072741419,0.00010000000000000007,-4.605120183487923,0.19402985074626866,0.04477611940298507,67,Class 1
raymond,Raymond,7,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.08333333333333333,0.4583333333333333,24,Class 1
arrieta,Arrieta,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
1965,1965,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
juan,"Juan,",4,7.47,0.8733206018153985,0.9206072180167822,9.999999999999999e-05,-4.605120183487926,0.4583333333333333,0.08333333333333333,24,Class 1
puerto,Puerto,6,4.139999999999999,0.6170003411208992,0.9439090598981,9.999999999999994e-05,-4.605120183487923,0.3142857142857143,0.11428571428571428,35,Class 1
rico,Rico),4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.9166666666666666,0.4166666666666667,12,Class 1
considered,considered,10,23.180000000000003,1.3651134316275773,0.8758987789429474,0.0016846097651573128,-3.192267652531178,0.08333333333333333,0.08333333333333333,12,Class 1
ricos,Rico's,5,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
greatest,greatest,8,48.309999999999974,1.684037037486519,0.8469057238648614,0.0006592747373486527,-3.9971803543245823,0.34782608695652173,0.17391304347826086,23,Class 1
comedians,comedians.,9,0.9600000000000003,-0.017728766960431602,1.001611706087312,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
enrolled,enrolled,8,1.1200000000000003,0.04921802267018165,0.9955256343027107,0.00021463278058072503,-4.223183665804237,0.08333333333333333,0.0,12,Class 1
universidad,"""Universidad",11,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
del,del,3,8.569999999999999,0.9329808219231984,0.9151835616433458,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.16666666666666666,12,Class 1
sagrado,Sagrado,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
corazon,"Corazon""",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
sacred,Sacred,6,14.020000000000001,1.14674801363064,0.8957501805790327,0.0002038719643254044,-4.248907247133218,0.25,0.0,12,Class 1
heart,Heart),5,244.17999999999998,2.3877100893986056,0.7829354464183086,0.00010000000000000003,-4.605120183487926,0.6666666666666666,0.5,12,Class 1
bachelors,Bachelors,9,1.3499999999999999,0.13033376849500614,0.9881514755913633,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
production,"Production""., production",10,12.650000000000002,1.102090525511837,0.8998099522261963,0.14353879148839532,-2.6052662092379717,0.08695652173913043,0.043478260869565216,23,Class 1
matthew,Matthew,7,15.490000000000004,1.1900514177592063,0.8918135074764354,9.999999999999999e-05,-4.605120183487926,0.0,0.20833333333333334,24,Class 1
parker,"Parker, Parker,",6,21.779999999999987,1.338057875419757,0.8783583749618405,9.999999999999999e-05,-4.605120183487926,0.08333333333333333,0.08333333333333333,24,Class 1
1504,1504,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5,0.08333333333333333,12,Class 1
1575,1575),4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
archbishop,Archbishop,10,3.6899999999999995,0.5670263661590605,0.9484521485309946,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
canterbury,Canterbury,10,1.24,0.09342168516223505,0.9915071195307058,0.48333575051236993,-0.033340847514559416,0.16666666666666666,0.08333333333333333,12,Class 4
1559,1559.,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
saviours,Saviour's,8,0.06000000000000002,-1.2218487496163564,1.1110771590560324,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.5,12,Class 1
parish,parish.,6,3.02,0.4800069429571507,0.9563630051857134,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
sent,sent,4,138.0,2.1398790864012365,0.8054655375998877,0.0007943189987163645,-3.9106501053810137,0.34782608695652173,0.21739130434782608,23,Class 1
1522,1522,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
corpus,Corpus,6,1.51,0.17897694729316946,0.9837293684278935,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
christi,Christi,7,1.0,0.0,1.0,0.9271428735649553,1.2718036635468588,0.25,0.08333333333333333,12,Class 5
cecil,"Cecil, Cecil,",5,1.9600000000000006,0.29225607135647613,0.9734312662403207,9.999999999999999e-05,-4.605120183487926,0.375,0.3333333333333333,24,Class 1
old,old,3,608.9400000000002,2.7845745028912856,0.7468568633735194,0.016178434484339532,-2.053882697011489,0.5833333333333334,0.0,12,Class 1
ma,MA,2,185.79999999999998,2.2690457096576226,0.7937231173038525,0.00010000000000000003,-4.605120183487926,0.5,0.3333333333333333,12,Class 1
1528,"1528,",4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
scholars,scholars,8,0.92,-0.03621217265444471,1.0032920156958587,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.25,12,Class 1
wolsey,Wolsey,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
wished,wished,6,8.239999999999998,0.9159272116971161,0.9167338898457166,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
transplant,transplant,10,5.1000000000000005,0.7075701760979366,0.935675438536551,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.08333333333333333,12,Class 1
newly,newly,5,2.75,0.4393326938302628,0.9600606641972488,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.0,12,Class 1
cardinal,"""Cardinal",8,4.079999999999999,0.6106601630898798,0.9444854397191021,0.00010000000000000003,-4.605120183487926,0.25,0.3333333333333333,12,Class 1
oxford,Oxford.,6,2.59,0.41329976408125185,0.9624272941744317,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
otto,Otto,4,6.8400000000000025,0.8350561017201165,0.9240858089345351,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.5,12,Class 1
reinhold,Reinhold,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
windaus,Windaus,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
significant,significant,11,6.489999999999999,0.8122446968003695,0.9261595730181486,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.5833333333333334,12,Class 1
chemist,chemist.,7,1.8599999999999997,0.2695129442179164,0.9754988232529166,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
prize,"Prize, prize",5,22.38999999999999,1.3500540935790313,0.877267809674634,0.5574697548808478,-0.7341233082222471,0.4,0.2222222222222222,45,Class 3
chemistry,Chemistry,9,8.67,0.9380190974762104,0.9147255365930717,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
jack,Jack,4,251.59000000000003,2.400693375123279,0.7817551477160655,0.00010000000000000003,-4.605120183487926,0.0,0.16666666666666666,12,Class 1
kerouac,Kerouac,7,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.3055555555555556,0.2222222222222222,36,Class 1
1922,1922,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.08333333333333333,12,Class 1
1969,1969),4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
beat,Beat,4,131.69000000000003,2.119552797667118,0.8073133820302621,0.000616473997518927,-3.6954388748692515,0.4166666666666667,0.3333333333333333,12,Class 1
kerouacs,Kerouac's,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
burroughs,Burroughs,9,0.6500000000000002,-0.18708664335714434,1.0170078766688313,9.999999999999999e-05,-4.605120183487926,0.125,0.25,24,Class 1
got,got,3,3306.4899999999984,3.519367213581241,0.6800575260380689,0.0003333685861033582,-4.002964195383213,0.8333333333333334,0.08333333333333333,12,Class 1
trouble,trouble,7,223.55000000000004,2.3493746742040504,0.7864204841632682,0.0001405795489845549,-4.434798227519013,0.3333333333333333,0.0,12,Class 1
failing,failing,7,5.39,0.7315887651867387,0.933491930437569,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
report,report,6,108.0,2.03342375548695,0.8151432949557318,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
murder,murder;,6,112.09999999999998,2.049605612594973,0.8136722170368208,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.3333333333333333,12,Class 1
incident,incident,8,17.31,1.2382970678753937,0.887427539284055,0.00027172463450532425,-4.105224808023975,0.08333333333333333,0.0,12,Class 1
basis,basis,5,11.94,1.0770043267933502,0.9020905157460591,0.01109133941032724,-3.298299635035058,0.43478260869565216,0.08695652173913043,23,Class 1
mystery,mystery,7,22.960000000000004,1.360971883725936,0.8762752832976423,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
novel,novel,5,10.06,1.0025979807199086,0.9088547290254628,9.999999999999999e-05,-4.605120183487926,0.625,0.20833333333333334,24,Class 1
collaborated,collaborated,12,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
entitled,entitled,8,11.489999999999997,1.060320028688285,0.9036072701192469,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
hippos,Hippos,6,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
boiled,Boiled,6,3.31,0.5198279937757188,0.9527429096567525,0.00010000000000000003,-4.605120183487926,0.5,0.16666666666666666,12,Class 1
tanks,Tanks,5,9.92,0.9965116721541788,0.9094080298041655,0.00010000000000000003,-4.605120183487926,0.75,0.0,12,Class 1
published,"published,",9,7.200000000000002,0.8573324964312689,0.9220606821426122,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
excerpt,excerpt,7,0.09999999999999999,-1.0,1.0909090909090906,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
manuscript,manuscript,10,2.690000000000001,0.4297522800024079,0.9609316109088722,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
compilation,compilation,11,0.27,-0.5686362358410125,1.051694203258274,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.5,12,Class 1
word,Word,4,235.5500000000001,2.372083108574252,0.7843560810387041,0.014407081208587578,-3.233790749963898,0.4782608695652174,0.2608695652173913,23,Class 1
virus,Virus).,5,18.900000000000002,1.2764618041732443,0.8839580178024325,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
sea,sea,3,59.840000000000025,1.776991584856405,0.8384553104675997,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
voyages,"voyages,",7,0.33,-0.4814860601221123,1.043771460011101,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
fordham,Fordham.,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
especially,especially,10,67.22000000000001,1.827498508133459,0.8338637719878673,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.09090909090909091,11,Class 1
teachings,teachings,9,1.43,0.15533603746506183,0.9858785420486309,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.45454545454545453,11,Class 1
cotton,Cotton.,6,14.180000000000005,1.151676230847048,0.8953021608320865,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
descendants,descendants.,11,0.7800000000000001,-0.10790539730951963,1.009809581573593,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
descendant,"descendant,",10,1.08,0.03342375548694974,0.9969614767739136,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.18181818181818182,11,Class 1
eve,Eve,3,28.180000000000003,1.4499409887733379,0.8681871828387874,0.00010000000000000003,-4.605120183487926,0.6363636363636364,0.36363636363636365,11,Class 1
laplante,"LaPlante,",8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.18181818181818182,11,Class 1
recent,recent,6,13.120000000000003,1.1179338350396415,0.8983696513600326,0.009492832453100316,-2.3238400335904275,0.45454545454545453,0.09090909090909091,11,Class 1
biography,biography,9,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.2727272727272727,11,Class 1
jezebel,Jezebel:,7,0.67,-0.17392519729917352,1.0158113815726522,0.00010000000000000003,-4.605120183487926,0.6363636363636364,0.0,11,Class 1
uncommon,Uncommon,8,2.16,0.33445375115093084,0.9695951135317334,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.36363636363636365,11,Class 1
woman,"Woman, woman",5,434.62999999999994,2.63811969986024,0.7601709363763421,0.0019660476541076104,-3.366994781078293,0.22727272727272727,0.13636363636363635,22,Class 1
defied,Defied,6,1.0399999999999998,0.01703333929878037,0.9984515146092019,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.18181818181818182,11,Class 1
puritans,Puritans.,8,0.31,-0.5086383061657272,1.0462398460150661,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
marbury,Marbury,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.18181818181818182,11,Class 1
alford,"Alford,",6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.8181818181818182,0.6363636363636364,11,Class 1
lincolnshire,"Lincolnshire,",12,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.45454545454545453,11,Class 1
1634,"1634,",4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.0,11,Class 1
response,response,8,16.099999999999998,1.2068258760318498,0.8902885567243769,0.0007943288526665316,-3.5686091829198245,0.6363636363636364,0.7272727272727273,11,Class 1
cottons,Cotton's,7,0.12000000000000002,-0.920818753952375,1.0837107958138523,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.2727272727272727,11,Class 1
so,so.,2,4244.160000000001,3.6277917479454427,0.6702007501867779,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
yet,yet,3,341.73,2.533683106579122,0.7696651721291708,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.09090909090909091,11,Class 1
further,further,7,52.75,1.72222246396973,0.8434343214572972,0.00321882608537636,-2.867757269003438,0.18181818181818182,0.5454545454545454,11,Class 1
bostonbased,Boston-based,11,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.18181818181818182,11,Class 1
persecutors,"persecutors,",11,0.039999999999999994,-1.3979400086720375,1.1270854553338217,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.18181818181818182,11,Class 1
northern,northern,8,7.1,0.8512583487190752,0.9226128773891751,0.0002608597133693961,-4.125633449035248,0.09090909090909091,0.18181818181818182,11,Class 1
erin,Erin,4,7.060000000000001,0.8488047010518038,0.9228359362680181,0.00010000000000000003,-4.605120183487926,0.0,0.2727272727272727,11,Class 1
fleming,Fleming,7,4.45,0.6483600109809314,0.9410581808199153,9.999999999999995e-05,-4.605120183487924,0.15151515151515152,0.3333333333333333,33,Class 1
1941,1941-,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.8181818181818182,0.2727272727272727,11,Class 1
companion,companion,9,6.329999999999999,0.801403710017355,0.9271451172711493,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.18181818181818182,11,Class 1
caregiver,care-giver,9,0.31,-0.5086383061657272,1.0462398460150661,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.0,11,Class 1
groucho,Groucho,7,0.9800000000000003,-0.00877392430750515,1.0007976294825005,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.2727272727272727,11,Class 1
marx,Marx,4,2.5099999999999993,0.399673721481038,0.963666025319906,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.09090909090909091,11,Class 1
marilyn,Marilyn,7,8.840000000000002,0.9464522650130734,0.9139588849988113,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.5454545454545454,11,Class 1
canada,Canada.,6,10.78,1.03261876085072,0.9061255671953888,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
sir,Sir,3,964.47,2.984288723387796,0.7287010251465641,0.00010000000000000003,-4.605120183487926,0.0,0.09090909090909091,11,Class 1
fielding,Fielding,8,2.1200000000000006,0.3263358609287515,0.9703331035519317,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.18181818181818182,11,Class 1
om,"OM,",2,1.43,0.15533603746506183,0.9858785420486309,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.18181818181818182,11,Class 1
frs,FRS,3,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.09090909090909091,11,Class 1
1917,"1917,",4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.0,11,Class 1
hampstead,"Hampstead,",9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.7272727272727273,0.45454545454545453,11,Class 1
uk,UK),2,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.7272727272727273,0.2727272727272727,11,Class 1
physiologist,physiologist,12,0.09999999999999999,-1.0,1.0909090909090906,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.0,11,Class 1
biophysicist,"biophysicist,",12,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.09090909090909091,11,Class 1
physiology,Physiology,10,0.9600000000000002,-0.017728766960431602,1.001611706087312,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.0,11,Class 1
alan,Alan,4,32.86000000000001,1.5166675590990428,0.8621211309909961,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.09090909090909091,11,Class 1
lloyd,Lloyd,5,1.0,0.0,1.0,0.00010000000000000002,-4.605120183487926,0.42857142857142855,0.19047619047619047,21,Class 1
hodgkin,Hodgkin,7,1.0,0.0,1.0,0.0001,-4.605120183487926,0.18181818181818182,0.13636363636363635,22,Class 1
nerve,nerve,5,22.960000000000004,1.360971883725936,0.8762752832976421,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.18181818181818182,11,Class 1
potentials,"potentials,""",10,0.49000000000000016,-0.30980391997148626,1.0281639927246806,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.09090909090909091,11,Class 1
electrical,electrical,10,8.629999999999999,0.9360107957152095,0.9149081094804358,0.00019742660172990904,-4.264973116707416,0.36363636363636365,0.36363636363636365,11,Class 1
impulses,impulses,8,2.14,0.3304137733491909,0.9699623842409827,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.0,11,Class 1
enable,enable,6,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.18181818181818182,11,Class 1
activity,activity,8,12.879999999999997,1.1099158630237935,0.899098557906928,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.18181818181818182,11,Class 1
organism,organism,8,2.0399999999999996,0.3096301674258988,0.9718518029612823,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.0,11,Class 1
coordinated,coordinated,11,1.08,0.03342375548694974,0.9969614767739136,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.09090909090909091,11,Class 1
central,central,7,24.75,1.3935752032695878,0.8733113451573101,0.0022389033327255216,-3.049763851590495,0.5454545454545454,0.2727272727272727,11,Class 1
nervous,nervous,7,67.15999999999998,1.8271106874660108,0.8338990284121809,0.0005754796847385733,-3.7298654926411463,0.45454545454545453,0.18181818181818182,11,Class 1
shared,shared,6,10.47,1.0199466816788423,0.9072775743928325,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.09090909090909091,11,Class 1
carew,Carew,5,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.36363636363636365,11,Class 1
eccles,"Eccles,",6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.18181818181818182,11,Class 1
cited,cited,5,0.75,-0.12493873660829992,1.011358066964391,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.0,11,Class 1
research,research,8,33.10000000000001,1.5198279937757186,0.8618338187476623,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.45454545454545453,11,Class 1
synapses,synapses.,8,0.24000000000000005,-0.6197887582883939,1.0563444325716722,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
editor,editor,6,12.409999999999998,1.0937717814987296,0.9005662016819336,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.18181818181818182,11,Class 1
rosalind,Rosalind,8,0.59,-0.2291479883578558,1.0208316353052598,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.2727272727272727,11,Class 1
bruce,"Bruce,",5,21.329999999999995,1.328990855449429,0.8791826495045977,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.09090909090909091,11,Class 1
hence,hence,5,4.840000000000001,0.6848453616444125,0.9377413307595988,0.00041665894552754714,-3.891412900734818,0.36363636363636365,0.09090909090909091,11,Class 1
halfbrother,half-brother,11,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.09090909090909091,11,Class 1
fellow,fellow,6,58.57000000000001,1.7676752240279598,0.8393022523610945,0.00010000000000000003,-4.605120183487926,0.45454545454545453,0.0,11,Class 1
t,T.,1,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.9090909090909091,0.09090909090909091,11,Class 1
albert,Albert,6,18.61000000000001,1.2697463731307672,0.8845685115335663,9.999999999999995e-05,-4.605120183487924,0.25,0.21875,32,Class 1
einstein,"Einstein, Einstein,",8,5.269999999999994,0.7218106152125471,0.9343808531624948,0.0043019899962586676,-4.235737479572513,0.2413793103448276,0.13793103448275862,87,Class 1
14,"14,",2,1.0,0.0,1.0,0.00010000000000000002,-4.605120183487926,0.5714285714285714,0.09523809523809523,21,Class 1
germanborn,German-born,10,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.2727272727272727,11,Class 1
theoretical,"Theoretical, theoretical",11,1.8599999999999997,0.2695129442179163,0.9754988232529166,0.0001,-4.605120183487926,0.13636363636363635,0.2727272727272727,22,Class 1
physicist,physicist,9,1.3500000000000005,0.13033376849500614,0.9881514755913631,0.0001,-4.605120183487926,0.3181818181818182,0.22727272727272727,22,Class 1
swiss,Swiss,5,6.290000000000003,0.798650645445269,0.9273953958686115,0.0001,-4.605120183487926,0.4090909090909091,0.13636363636363635,22,Class 1
citizenship,"citizenship, citizenship,",11,1.3299999999999994,0.12385164096708581,0.9887407599120832,0.00010000000000000002,-4.605120183487926,0.2,0.15,20,Class 1
scientist,scientist,9,12.180000000000001,1.0856472882968564,0.901304791973013,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.2727272727272727,11,Class 1
20th,20th,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5454545454545454,0.09090909090909091,11,Class 1
ranking,ranking,7,1.3900000000000003,0.14301480025409502,0.986998654522355,0.00010000000000000003,-4.605120183487926,0.09090909090909091,0.0,11,Class 1
alongside,alongside,9,3.7599999999999985,0.575187844927661,0.9477101959156671,0.00010000000000000003,-4.605120183487926,0.6363636363636364,0.36363636363636365,11,Class 1
luminaries,luminaries,10,0.09999999999999999,-1.0,1.0909090909090906,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.2727272727272727,11,Class 1
newton,Newton,6,3.75,0.5740312677277188,0.94781533929748,0.00010000000000000003,-4.605120183487926,0.18181818181818182,0.2727272727272727,11,Class 1
gauss,Gauss.,5,0.25,-0.6020599913279624,1.0547327264843602,0.00010000000000000003,-4.605120183487926,0.0,0.0,11,Class 1
physics,"Physics, Physics"".",7,9.449999999999996,0.9754318085092631,0.9113243810446126,0.0001,-4.605120183487926,0.09090909090909091,0.0,22,Class 1
explanation,explanation,11,20.06,1.3023309286843996,0.8816062792105093,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.09090909090909091,11,Class 1
photoelectric,photoelectric,13,0.12000000000000002,-0.920818753952375,1.0837107958138523,0.00010000000000000003,-4.605120183487926,0.2727272727272727,0.2727272727272727,11,Class 1
effect,effect,6,23.900000000000002,1.3783979009481373,0.8746910999138057,0.00020691843275380846,-4.241489473589587,0.36363636363636365,0.45454545454545453,11,Class 1
miracle,"""miracle",7,26.65,1.4256972133625911,0.8703911624215828,0.00010000000000000003,-4.605120183487926,0.36363636363636365,0.0,11,Class 1
